strategy,spans,channel,band,frequency_thz,wavelength_nm,distance_km,launch_power_dbm,ase_psd_w_per_hz,ase_channel_w,ase_receiver_w,ase_01nm_w,nli_w,transceiver_noise_w,total_noise_w,optical_noise_bandwidth_hz,receiver_equivalent_bandwidth_hz,gsnr_db,osnr_01nm_db,ber,evm_percent,q_factor_db,gmi_bits_per_2d_symbol_per_pol,ngmi,air_per_channel_gbps,metric_basis,calibrated_receiver_snr_db,calibrated_receiver_ngmi
flat,2,7,C,193.68766646153844,1547.8138772430889,160.0,0.0,5.274325729235575e-18,2.0422189223600145e-07,1.8565626566909222e-07,6.600094867176651e-08,1.8304066281114488e-06,3.162277660168379e-07,2.332290659797379e-06,38720000000.0,35200000000.0,26.322173269490396,41.80449822034611,1.8741996528685134e-09,7.648281094701202,15.409573255135907,3.9999999999982845,1.0,255.9999999998902,recursive_calibrated_receiver,22.328723179193904,1.0
flat,2,8,C,193.73766646153842,1547.4144159753055,160.0,0.0,5.291431420142343e-18,2.048842245879115e-07,1.8625838598901046e-07,6.624919381622211e-08,1.8480203443394885e-06,3.162277660168379e-07,2.350506496345337e-06,38720000000.0,35200000000.0,26.288385441681204,41.78819402271101,2.0482802525842946e-09,7.667685634665279,15.387910583290154,3.9999999999980878,1.0,255.99999999987762,recursive_calibrated_receiver,22.306714018980312,1.0
flat,2,9,C,193.78766646153844,1547.0151608410054,160.0,0.0,5.308755953720735e-18,2.0555503052806686e-07,1.8686820957096987e-07,6.650041021744533e-08,1.8627206187453704e-06,3.162277660168379e-07,2.365816594333178e-06,38720000000.0,35200000000.0,26.260189262999788,41.771756756800016,2.2051279959755806e-09,7.68391653819958,15.369834192937763,3.9999999999979234,1.0,255.9999999998671,recursive_calibrated_receiver,22.28834722080924,1.0
flat,2,10,C,193.83766646153845,1546.6161116806743,160.0,0.0,5.326309771577081e-18,2.0623471435546456e-07,1.8748610395951325e-07,6.675473307024205e-08,1.8750443616542086e-06,3.162277660168379e-07,2.37875823163056e-06,38720000000.0,35200000000.0,26.236496958376424,41.75517936354169,2.3456206945321776e-09,7.697581383574463,15.354646097759606,3.9999999999977853,1.0,255.99999999985823,recursive_calibrated_receiver,22.272914215431395,1.0
flat,2,11,C,193.88766646153843,1546.2172683349609,160.0,0.0,5.344103529297321e-18,2.0692368865439226e-07,1.881124442312657e-07,6.701230052488745e-08,1.8853771009425335e-06,3.162277660168379e-07,2.389717311190637e-06,38720000000.0,35200000000.0,26.216534703703537,41.73845472526489,2.4705105711607166e-09,7.709113735744237,15.341849806707744,3.9999999999976694,1.0,255.99999999985084,recursive_calibrated_receiver,22.259910939109485,1.0
flat,2,12,C,193.93766646153844,1545.8186306446798,160.0,0.0,5.3621481226159406e-18,2.076223753076892e-07,1.887476139160811e-07,6.727325402253418e-08,1.8940029510800126e-06,3.162277660168379e-07,2.3989783310129317e-06,38720000000.0,35200000000.0,26.19973674818336,41.72157564886671,2.5804393743930186e-09,7.718831432735845,15.331082358179906,3.999999999997481,1.0,255.9999999998388,recursive_calibrated_receiver,22.24896886563876,1.0
flat,2,13,C,193.98766646153842,1545.4201984508086,160.0,0.0,5.380454715487964e-18,2.0833120658369397e-07,1.8939200598517634e-07,6.753773865553066e-08,1.9011352413124683e-06,3.162277660168379e-07,2.4067550133144827e-06,38720000000.0,35200000000.0,26.18568114868546,41.70453484800193,2.6759520888326662e-09,7.726972076236397,15.322073069744174,3.999999999996599,1.0,255.99999999978235,recursive_calibrated_receiver,22.23981314414656,1.0
flat,2,14,C,194.03766646153844,1545.0219715944893,160.0,0.0,5.3990347700360716e-18,2.090506262957967e-07,1.9004602390526973e-07,6.780590355238443e-08,1.906936086422e-06,3.162277660168379e-07,2.413209876344108e-06,38720000000.0,35200000000.0,26.17404905950955,41.6873249243665,2.7575086269728492e-09,7.733715576809646,15.314617409458373,3.9999999999958695,1.0,255.99999999973565,recursive_calibrated_receiver,22.232236080721908,1.0
flat,2,15,C,194.08766646153845,1544.623949917027,160.0,0.0,5.417900078352321e-18,2.0978109103380186e-07,1.9071008275800168e-07,6.807790228719905e-08,1.9115293063328654e-06,3.162277660168379e-07,2.418467155107705e-06,38720000000.0,35200000000.0,26.164598063331415,41.66993834814329,2.825493512674407e-09,7.739198959958584,15.30855988031599,3.9999999999952762,1.0,255.9999999996977,recursive_calibrated_receiver,22.226079766375886,1.0
flat,2,16,C,194.13766646153843,1544.2261332598914,160.0,0.0,5.4370627961392936e-18,2.1052307146651346e-07,1.9138461042410313e-07,6.835389331347909e-08,1.915009164290947e-06,3.162277660168379e-07,2.4226215407318882e-06,38720000000.0,35200000000.0,26.157144255692142,41.652367437676205,2.880223760807859e-09,7.743526334389557,15.303782523223322,3.9999999999948086,1.0,255.99999999966775,recursive_calibrated_receiver,22.2212244070003,1.0
