launch_power_dbm,n_spans,channel,band,wavelength_nm,analytical_gsnr_db,recursive_gsnr_db,delta_recursive_minus_analytical_db
2.0,1,237,S,1497.557083805652,21.227935602668953,21.227935602668953,0.0
2.0,1,238,S,1497.1831389055067,21.028548948581047,21.028548948581047,0.0
2.0,1,239,S,1496.8093807092691,20.850553502383814,20.850553502383814,0.0
2.0,4,0,L,1591.7817377291462,15.73627652826875,16.20851034753104,0.47223381926228924
2.0,4,1,L,1591.3592626893449,15.245702684985032,15.718921465594855,0.47321878060982314
2.0,4,2,L,1590.9370118483712,15.083219651318426,15.55672898636033,0.4735093350419035
2.0,4,3,L,1590.5149850278065,15.015149737748263,15.4887673203696,0.4736175826213369
2.0,4,4,L,1590.0931820494206,14.990817736716211,15.46446223548184,0.4736444987656281
2.0,4,5,L,1589.6716027351729,14.991089971808993,15.4647162502083,0.4736262783993066
2.0,4,6,L,1589.2502469072106,15.006740033905174,15.48031978480953,0.47357975090435644
2.0,4,7,L,1588.8291143878705,15.032636095444406,15.50615012310445,0.4735140276600429
2.0,4,8,L,1588.408204999677,15.065641324877301,15.539075893899053,0.47343456902175163
2.0,4,9,L,1587.9875185653427,15.103705359180283,15.577050255741351,0.47334489656106804
2.0,4,10,L,1587.5670549077681,15.145419341810005,15.618666754016706,0.4732474122067014
2.0,4,11,L,1587.146813850041,15.18977725916734,15.6629210877286,0.4731438285612608
2.0,4,12,L,1586.7267952154368,15.23603866551045,15.709074077285422,0.47303541177497266
2.0,4,13,L,1586.3069988274174,15.283645216708717,15.756568343359751,0.4729231266510343
2.0,4,14,L,1585.8874245096317,15.332167570772546,15.804975298218455,0.47280772744590926
2.0,4,15,L,1585.4680720859158,15.381270310356152,15.853960127269161,0.47268981691300915
2.0,4,16,L,1585.0489413802907,15.430688020162975,15.903257906124367,0.4725698859613914
2.0,4,17,L,1584.6300322169648,15.480208519624178,15.952656860667233,0.4724483410430551
2.0,4,18,L,1584.211344420331,15.52966082832686,16.00198635185271,0.47232552352585166
2.0,4,19,L,1583.7928778149692,15.578906346516385,16.051108070205057,0.47220172368867175
2.0,4,20,L,1583.3746322256436,15.627832271464467,16.099909462486195,0.47207719102172874
2.0,4,21,L,1582.9566074773036,15.6763466013368,16.148298743271393,0.4719521419345938
2.0,4,22,L,1582.5388033950837,15.724374287274905,16.19620105288655,0.47182676561164527
2.0,4,23,L,1582.1212198043024,15.77185422989209,16.243555458413557,0.4717012285214661
2.0,4,24,L,1581.7038565304633,15.818736906168066,16.29031258410176,0.4715756779336928
2.0,4,25,L,1581.2867133992536,15.864982473439511,16.336432718133583,0.47145024469407204
2.0,4,26,L,1580.8697902365443,15.910559238995898,16.38188428443436,0.4713250454384621
2.0,4,27,L,1580.45308686839,15.955442413067535,16.42664259744536,0.47120018437782285
2.0,4,28,L,1580.0366031210292,15.999613083807763,16.47068883855955,0.4710757547517872
2.0,4,29,L,1579.6203388208826,16.043057367877697,16.51400920790159,0.47095184002389345
2.0,4,30,L,1579.2042937945544,16.085765701200103,16.556594216073844,0.470828514873741
2.0,4,31,L,1578.7884678688315,16.12773224254696,16.59843808857515,0.4707058460281921
2.0,4,32,L,1578.3728608706829,16.16895436867559,16.639538261639693,0.47058389296410397
2.0,4,33,L,1577.9574726272597,16.20943224429525,16.67989495280306,0.47046270850781013
2.0,4,34,L,1577.5423029658953,16.249168453626485,16.71951079297742,0.4703423393509354
2.0,4,35,L,1577.127351714104,16.288167682991677,16.75839050948989,0.4702228264982118
2.0,4,36,L,1576.7126186995822,16.326436445950584,16.79654065161,0.4701042056594176
2.0,4,37,L,1576.2981037502077,16.36398284411609,16.833969351711396,0.4699865075953049
2.0,4,38,L,1575.8838066940384,16.400816358063047,16.870686116488336,0.4698697584252898
2.0,4,39,L,1575.469727359314,16.436947663755493,16.906701643658696,0.4697539799032029
2.0,4,40,L,1575.055865574453,16.47238847072658,16.942027660392863,0.4696391896662817
2.0,4,41,L,1574.6422211680565,16.507151378895777,16.976676780357135,0.46952540146135746
2.0,4,42,L,1574.2287939689036,16.541249751433554,17.01066237678535,0.4694126253517972
2.0,4,43,L,1573.8155838059542,16.574697601513112,17.043998469420913,0.46930086790780123
2.0,4,44,L,1573.4025905083472,16.60750949113931,17.076699623521733,0.4691901323824226
2.0,4,45,L,1572.9898139054012,16.63970044053667,17.108780859411766,0.46908041887509455
2.0,4,46,L,1572.5772538266135,16.67128584682027,17.14025757130451,0.4689717244842413
2.0,4,47,L,1572.1649101016603,16.702281410879387,17.171145454329512,0.4688640434501252
2.0,4,48,L,1571.7527825603972,16.732703071580215,17.20146043886921,0.468757367288994
2.0,4,49,L,1571.340871032857,16.7625669465504,17.231218631469613,0.4686516849192124
2.0,4,50,L,1570.9291753492512,16.791889278952933,17.260436261732867,0.4685469827799338
2.0,4,51,L,1570.5176953399687,16.820686389797768,17.28912963474023,0.46844324494246337
2.0,4,52,L,1570.1064308355772,16.84897463549072,17.317315088705076,0.46834045321435624
2.0,4,53,L,1569.6953816668206,16.876770370497688,17.345008957733263,0.4682385872355752
2.0,4,54,L,1569.2845476646205,16.904089915240476,17.37222753980602,0.46813762456554286
2.0,4,55,L,1568.8739286600755,16.93094952969281,17.398987070451614,0.46803754075880377
2.0,4,56,L,1568.4635244844612,16.95736539372364,17.425303703148668,0.46793830942502623
2.0,4,57,L,1568.0533349692294,16.983353596266284,17.451193498532046,0.4678399022657622
2.0,4,58,L,1567.6433599460074,17.008930137393506,17.476672426467147,0.4677422890736409
2.0,4,59,L,1567.2335992465999,17.034110951618107,17.501756389283237,0.46764543766513
2.0,4,60,L,1566.8240527029868,17.058911970708156,17.52646128439277,0.4675493136846143
2.0,4,61,L,1566.4147201473234,17.08334927113855,17.550803151265054,0.46745388012650224
2.0,4,62,L,1566.0056014119407,17.107439438616694,17.57479853474443,0.46735909612773696
2.0,4,63,L,1565.5966963293447,17.1312006661327,17.598465579423443,0.4672649132907445
2.0,4,64,L,1565.1880047322159,17.154658226862963,17.621829484172544,0.4671712573095803
2.0,4,65,C,1564.77952645341,17.18219630729563,17.64965005045743,0.4674537431618013
2.0,4,66,C,1564.3712613259574,17.206961212232873,17.674312036091987,0.467350823859114
2.0,4,67,C,1563.9632091830617,17.23144713767725,17.69869529752966,0.4672481598524101
2.0,4,68,C,1563.5553698581014,17.25565537448507,17.72280112635293,0.4671457518678608
2.0,4,69,C,1563.147743184628,17.279594089760078,17.746637666529626,0.467043576769548
2.0,4,70,C,1562.7403289963675,17.303273088754725,17.770214693218428,0.4669416044637025
2.0,4,71,C,1562.3331271272182,17.326702675055763,17.793542476650288,0.4668398015945243
2.0,4,72,C,1561.9261374112523,17.349893236179206,17.816631369095774,0.46673813291656785
2.0,4,73,C,1561.5193596827141,17.372855052399814,17.839491614356703,0.4666365619568893
2.0,4,74,C,1561.1127937760211,17.39559819501555,17.862133246410384,0.4665350513948354
2.0,4,75,C,1560.7064395257632,17.418132466871583,17.884566030181148,0.46643356330956465
2.0,4,76,C,1560.3002967667016,17.440467365342812,17.906799424700754,0.4663320593579421
2.0,4,77,C,1559.894365333771,17.462612058390054,17.928842559302044,0.4662305009119905
2.0,4,78,C,1559.4886450620768,17.484575368819492,17.950704217990616,0.46612884917112396
2.0,4,79,C,1559.0831357868954,17.506365764034946,17.972392829292122,0.4660270652571761
2.0,4,80,C,1558.677837343676,17.52799134968786,17.993916459984767,0.465925110296908
2.0,4,81,C,1558.2727495680374,17.549459866244423,18.01528281173914,0.46582294549471825
2.0,4,82,C,1557.8678722957702,17.570778687848897,18.036499220045936,0.46572053219703946
2.0,4,83,C,1557.4632053628354,17.59195482308277,18.057572655032143,0.46561783194937334
2.0,4,84,C,1557.058748605364,17.612994917366056,18.078509723912283,0.4655148065462278
2.0,4,85,C,1556.6545018596576,17.633905256851513,18.09931667492565,0.46541141807413666
2.0,4,86,C,1556.2504649621876,17.65469177374775,18.11999940269518,0.4653076289474285
2.0,4,87,C,1555.846637749595,17.675360053088397,18.14056345502461,0.46520340193621124
2.0,4,88,C,1555.4430200586908,17.695915341056317,18.161014041242066,0.4650987001857487
2.0,4,89,C,1555.0396117264547,17.716362555092765,18.181356042318527,0.4649934872257617
2.0,4,90,C,1554.636412590036,17.73670629619927,18.201594023166933,0.4648877269676639
2.0,4,91,C,1554.233422486752,17.75695086412261,18.221732247808998,0.4647813836863861
2.0,4,92,C,1553.8306412540899,17.777100276589337,18.241774698570865,0.46467442198152753
2.0,4,93,C,1553.4280687297044,17.797158294603463,18.26172510131253,0.46456680670906536
2.0,4,94,C,1553.0257047514185,17.817128457413162,18.281586960281167,0.4644585028680055
2.0,4,95,C,1552.6235491572234,17.83701413394127,18.301363609354347,0.46434947541307636
2.0,4,96,C,1552.2216017852782,17.856818604373583,18.32105829330907,0.4642396889354856
2.0,4,97,C,1551.819862473909,17.87654520205909,18.340674309143676,0.46412910708458455
2.0,4,98,C,1551.41833106161,17.896197590634042,18.36021528204974,0.46401769141569815
2.0,4,99,C,1551.0170073870415,17.915780397920873,18.379685796656585,0.46390539873571157
2.0,4,100,C,1550.6158912890319,17.935301074860718,18.399093248178218,0.46379217331750056
2.0,4,101,C,1550.2149826065752,17.954779093411155,18.418457001920917,0.4636779085097622
2.0,4,102,C,1549.8142811788327,17.979233946116867,18.442754514837432,0.4635205687205648
2.0,4,103,C,1549.4137868451314,18.00937673821567,18.472689010943277,0.463312272727606
2.0,4,104,C,1549.0134994449645,18.039365069546022,18.50246620317308,0.46310113362705607
2.0,4,105,C,1548.6134188179913,18.06917306305711,18.53206024825992,0.4628871852028098
2.0,4,106,C,1548.213544804036,18.098791419044232,18.561461810068348,0.46267039102411545
2.0,4,107,C,1547.8138772430889,18.1282154034183,18.59066609669481,0.4624506932765122
2.0,4,108,C,1547.4144159753055,18.15744224723597,18.619670270344887,0.4622280231089171
2.0,4,109,C,1547.0151608410054,18.186470206119495,18.648472510359206,0.4620023042397108
2.0,4,110,C,1546.6161116806743,18.215298131274338,18.677071585764836,0.46177345449049767
2.0,4,111,C,1546.2172683349609,18.24392524570333,18.705466632188035,0.4615413864847042
2.0,4,112,C,1545.8186306446798,18.272351017066267,18.733657025011855,0.46130600794558774
2.0,4,113,C,1545.4201984508086,18.300575081319153,18.761642303094757,0.461067221775604
2.0,4,114,C,1545.0219715944893,18.32859719522479,18.789422121227414,0.4608249260026227
2.0,4,115,C,1544.623949917027,18.35641720626938,18.816996219906258,0.4605790136368775
2.0,4,116,C,1544.2261332598914,18.384035033541583,18.844364406003965,0.4603293724623825
2.0,4,117,C,1543.8285214647144,18.41145065573892,18.871526540515198,0.4600758847762769
2.0,4,118,C,1543.4311143732916,18.438664103906973,18.898482530990655,0.4598184270836825
2.0,4,119,C,1543.0339118275813,18.465675457355086,18.925232327107537,0.4595568697524506
2.0,4,120,C,1542.636913669704,18.492484841700445,18.95177591833044,0.45929107662999513
2.0,4,121,C,1542.2401197419435,18.51909242831317,18.978113332936267,0.45902090462309886
2.0,4,122,C,1541.843529886745,18.54549843464293,19.004244637883694,0.4587462032407643
2.0,4,123,C,1541.4471439467163,18.571703125047346,19.030169939146802,0.4584668140994559
2.0,4,124,C,1541.050961764627,18.597706811837707,19.05588938222737,0.45818257038966337
2.0,4,125,C,1540.6549831834075,18.623509856324784,19.081403152627217,0.4578932963024336
2.0,4,126,C,1540.2592080461504,18.649112669695832,19.10671147610984,0.4575988064140084
2.0,4,127,C,1539.8636361961098,18.674515713589113,19.131814618615874,0.45729890502676085
2.0,4,128,C,1539.4682674766998,18.69971950025914,19.156712885723316,0.4569933854641768
2.0,4,129,C,1539.0731017314956,18.724724592246652,19.181406621564076,0.45668202931742385
2.0,4,130,C,1538.6781388042334,18.749531601484083,19.205896207125143,0.45636460564105974
2.0,4,131,C,1538.2833785388095,18.774141187781904,19.230182057876853,0.45604087009494876
2.0,4,132,C,1537.8888207792802,18.798554056654716,19.254264620684094,0.4557105640293777
2.0,4,133,C,1537.494465369862,18.822770956459426,19.27814436996953,0.45537341351010596
2.0,4,134,C,1537.1003121549306,18.846792674833146,19.301821803112965,0.45502912827981845
2.0,4,135,C,1536.7063609790223,18.87062003443689,19.32529743508892,0.4546774006520309
2.0,4,136,C,1536.3126116868318,18.894253888035077,19.348571792368276,0.4543179043331982
2.0,4,137,C,1535.919064123213,18.917695112974076,19.37164540614234,0.45395029316826196
2.0,4,138,C,1535.5257181331795,18.940944605170618,19.394518804974823,0.4535741998042049
2.0,4,139,C,1535.1325735619027,18.96400327279131,19.41719250705664,0.45318923426533075
2.0,4,140,C,1534.7396302547133,18.986872029912988,19.43966701234587,0.45279498243288074
2.0,4,141,C,1534.3468880570995,19.00955179062413,19.461942795043726,0.4523910044195958
2.0,4,142,C,1533.9543468147083,19.03204346430629,19.48402029713381,0.4519768328275191
2.0,4,143,C,1533.5620063733443,19.054347953306383,19.505899924178948,0.4515519708725648
2.0,4,144,C,1533.1698665789697,19.076466155045225,19.527582045397462,0.45111589035223787
2.0,4,145,C,1532.777927277705,19.098398972163466,19.549067001582735,0.4506680294192691
2.0,4,146,C,1532.386188315827,19.12014733739605,19.570355127493574,0.4502077900975223
2.0,4,147,C,1531.99464953977,19.141712266512805,19.591446801933593,0.449734535420788
2.0,4,148,C,1531.6033107961255,19.163094968498218,19.612342554441348,0.4492475859431302
2.0,4,149,C,1531.2121719316413,19.18429708542115,19.63304330043369,0.44874621501254097
2.0,4,150,C,1530.8212327932215,19.205321278291404,19.653550919312792,0.4482296410213884
2.0,4,151,C,1530.4304932279274,19.226173027782544,19.673870037322008,0.4476970095394641
2.0,4,152,C,1530.0399530829757,19.246870087354527,19.69401740061309,0.44714731325856505
2.0,4,153,S,1529.6496122057392,19.204217459712424,19.64438900235777,0.44017154264534497
2.0,4,154,S,1529.2594704437463,19.21968818371954,19.659179619624222,0.43949143590468154
2.0,4,155,S,1528.8695276446808,19.234977171531703,19.673765401183374,0.43878822965167075
2.0,4,156,S,1528.4797836563826,19.250072706940806,19.688133468766857,0.43806076182605125
2.0,4,157,S,1528.0902383268458,19.264966303433848,19.70227406674271,0.437307763308862
2.0,4,158,S,1527.7008915042197,19.2796500858677,19.71617796324885,0.43652787738114895
2.0,4,159,S,1527.3117430368086,19.2941160413579,19.729835703162006,0.43571966180410726
2.0,4,160,S,1526.922792773071,19.30835568385119,19.743237270776305,0.43488158692511547
2.0,4,161,S,1526.5340405616198,19.32235985641723,19.756371888744393,0.4340120323271641
2.0,4,162,S,1526.1454862512223,19.33611858857758,19.769227871348736,0.4331092827711558
2.0,4,163,S,1525.7571296907993,19.349620977444175,19.781792501158712,0.43217152371453693
2.0,4,164,S,1525.3689707294252,19.362855078927158,19.79405191546094,0.4311968365337826
2.0,4,165,S,1524.9810092163293,19.37580780223359,19.805990995752303,0.4301831935187117
2.0,4,166,S,1524.5932450008922,19.38846480398483,19.81759325666708,0.4291284526822494
2.0,4,167,S,1524.2056779326492,19.400810379792233,19.82884073221225,0.4280303524200164
2.0,4,168,S,1523.818307861288,19.412827351921237,19.839713857973372,0.42688650605213496
2.0,4,169,S,1523.4311346366494,19.424496952113945,19.850191348395548,0.4256943962816031
2.0,4,170,S,1523.044158108726,19.435798698900022,19.860250068508,0.42445136960797925
2.0,4,171,S,1522.6573781276634,19.446710268890378,19.869864899631978,0.42315463074159965
2.0,4,172,S,1522.2707945437596,19.45720736166025,19.87900859873184,0.4218012370715911
2.0,4,173,S,1521.8844072074637,19.46726355791407,19.887651651164376,0.4203880932503061
2.0,4,174,S,1521.4982159693777,19.476850170696306,19.89576211666431,0.41891194596800574
2.0,4,175,S,1521.1122206802543,19.48593608948028,19.903305468484398,0.41736937900411775
2.0,4,176,S,1520.726421190998,19.494487617036945,19.91024442569256,0.4157568086556154
2.0,4,177,S,1520.3408173526648,19.50246829906084,19.916538778719698,0.41407047965885724
2.0,4,178,S,1519.9554090164613,19.509838746616172,19.92214520835502,0.4123064617388472
2.0,4,179,S,1519.5701960337447,19.51655645156348,19.927017098502535,0.41046064693905393
2.0,4,180,S,1519.1851782560236,19.522575595240752,19.931104343146842,0.4085287479060895
2.0,4,181,S,1518.8003555349567,19.527846850803545,19.93435314812948,0.406506297325933
2.0,4,182,S,1518.4157277223526,19.532317179780435,19.936705828513148,0.40438864873271285
2.0,4,183,S,1518.0312946701704,19.535929623574177,19.93810060251066,0.402170978936482
2.0,4,184,S,1517.6470562305192,19.538623090838676,19.93847138318133,0.3998482923426536
2.0,4,185,S,1517.2630122556577,19.54033214188922,19.937747569351934,0.39741542746271463
2.0,4,186,S,1516.8791625979936,19.540986771560277,19.935853837502936,0.39486706594265897
2.0,4,187,S,1516.4955071100846,19.540512192213964,19.932709936675128,0.3921977444611642
2.0,4,188,S,1516.1120456446372,19.538828618923553,19.92823048879709,0.389401869873538
2.0,4,189,S,1515.7287780545066,19.53585105921182,19.922324797209786,0.38647373799796725
2.0,4,190,S,1515.3457041926977,19.531489110112847,19.914896666569387,0.38340755645653957
2.0,4,191,S,1514.9628239123624,19.52564676574707,19.905844237739757,0.3801974719926875
2.0,4,192,S,1514.5801370668028,19.51822223905119,19.895059841738615,0.3768376026874236
2.0,4,193,S,1514.1976435094678,19.509107801781326,19.882429877267537,0.373322075486211
2.0,4,194,S,1513.8153430939549,19.498189647405216,19.86783471682935,0.3696450694241342
2.0,4,195,S,1513.433235674009,19.485347782007366,19.851148646903354,0.36580086489598784
2.0,4,196,S,1513.0513211035234,19.470455948839223,19.832239848096723,0.36178389925749954
2.0,4,197,S,1512.6695992365378,19.453381592640586,19.81097042160065,0.35758882896006483
2.0,4,198,S,1512.2880699272403,19.433985870320708,19.787196468633002,0.3532105983122946
2.0,4,199,S,1511.9067330299654,19.412123714996838,19.76076822982019,0.3486445148233521
2.0,4,200,S,1511.525588399194,19.38764396072009,19.731530291634567,0.34388633091447574
2.0,4,201,S,1511.144635889555,19.360389535445353,19.69932186702953,0.338932331584175
2.0,4,202,S,1510.7638753558228,19.33019772989226,19.663977157271777,0.33377942737951827
2.0,4,203,S,1510.3833066529185,19.29690054986611,19.625325801628325,0.3284252517622157
2.0,4,204,S,1510.002929635909,19.260325159325433,19.58319342099251,0.3228682616670788
2.0,4,205,S,1509.6227441600076,19.220294420964116,19.53740226070185,0.3171078397377336
2.0,4,206,S,1509.2427500805736,19.17662754028899,19.487771936687665,0.3111443963986744
2.0,4,207,S,1508.862947253111,19.129140818092335,19.434120287686994,0.3049794695946595
2.0,4,208,S,1508.48333553327,19.077648514825015,19.37626433453751,0.29861581971249507
2.0,4,209,S,1508.1039147768456,19.021963828662898,19.31402134557577,0.2920575169128732
2.0,4,210,S,1507.7246848397783,18.96189998703514,19.24721000489508,0.2853100178599419
2.0,4,211,S,1507.345645578153,18.897271449075713,19.175651677739573,0.2783802286638597
2.0,4,212,S,1506.966796848199,18.827895213918794,19.099171764685718,0.2712765507669239
2.0,4,213,S,1506.5881385062917,18.753592227061155,19.017601133587036,0.2640089065258806
2.0,4,214,S,1506.2096704089483,18.674188874266974,18.930777615653778,0.2565887413868033
2.0,4,215,S,1505.8313924128324,18.58951854983286,18.838547549657513,0.24902899982465243
2.0,4,216,S,1505.4533043747508,18.499423283636357,18.740767356265057,0.24134407262869928
2.0,4,217,S,1505.0754061516532,18.403755409478332,18.63730512312725,0.23354971364891597
2.0,4,218,S,1504.6976976006342,18.30237925605632,18.528042180811614,0.22566292475529437
2.0,4,219,S,1504.3201785789313,18.19517284179232,18.412874650256658,0.21770180846433718
2.0,4,220,S,1503.942848943925,18.08202955608027,18.291714944479367,0.20968538839909812
2.0,4,221,S,1503.565708553139,17.962859812829823,18.16449321122271,0.20163339839288597
2.0,4,222,S,1503.1887572642402,17.83759266817033,18.03115870968677,0.19356604151644063
2.0,4,223,S,1502.8119949350378,17.70617740387459,17.891681124334117,0.18550372045952557
2.0,4,224,S,1502.4354214234836,17.568585093069856,17.74605183339806,0.1774667403282031
2.0,4,225,S,1502.0590365876717,17.424810187756457,17.5942851714855,0.16947498372904235
2.0,4,226,S,1501.682840285839,17.274872203070252,17.43641975859944,0.16154755552918587
2.0,4,227,S,1501.3068323763632,17.118817629176604,17.272520019287402,0.1537023901107979
2.0,4,228,S,1500.9310127177646,16.95672229316319,17.102678099014938,0.14595580585174872
2.0,4,229,S,1500.5553811687053,16.788694549294355,16.92701652653794,0.13832197724358508
2.0,4,230,S,1500.1799375879884,16.614879955181614,16.74569222422079,0.13081226903917553
2.0,4,231,S,1499.8046818345586,16.43546861909178,16.55890294655231,0.1234343274605294
2.0,4,232,S,1499.429613767501,16.25070746472381,16.36689818902355,0.11619072429974153
2.0,4,233,S,1499.0547332460424,16.060921954232544,16.169998689840273,0.10907673560772935
2.0,4,234,S,1498.6800401295502,15.866557227457001,15.968633559162566,0.10207633170556463
2.0,4,235,S,1498.3055342775322,15.668262904365358,15.763417028254423,0.09515412388906519
2.0,4,236,S,1497.9312155496366,15.467089438566804,15.555326384312346,0.08823694574554253
2.0,4,237,S,1497.557083805652,15.26502784299215,15.346191295058754,0.08116345206660291
2.0,4,238,S,1497.1831389055067,15.066977380244413,15.14047777119085,0.07350039094643712
2.0,4,239,S,1496.8093807092691,14.89375923609396,14.957081768776135,0.06332253268217514
2.0,8,0,L,1591.7817377291462,12.51392090587486,13.226987250555258,0.7130663446803975
2.0,8,1,L,1591.3592626893449,12.020274231500306,12.734321372753767,0.7140471412534612
2.0,8,2,L,1590.9370118483712,11.856853579517301,12.571184112359798,0.7143305328424976
2.0,8,3,L,1590.5149850278065,11.788405996773472,12.502836995079473,0.7144309983060015
2.0,8,4,L,1590.0931820494206,11.763945700729728,12.478395527475675,0.7144498267459465
2.0,8,5,L,1589.6716027351729,11.764227670444754,12.47865096358547,0.7144232931407153
2.0,8,6,L,1589.2502469072106,11.779973717633137,12.494341970954508,0.7143682533213713
2.0,8,7,L,1588.8291143878705,11.806023980591496,12.52031780949396,0.7142938289024645
2.0,8,8,L,1588.408204999677,11.839224829754011,12.553430314717087,0.7142054849630757
2.0,8,9,L,1587.9875185653427,11.877515072928865,12.591621818879798,0.7141067459509323
2.0,8,10,L,1587.5670549077681,11.919478472849402,12.633478489065045,0.7140000162156426
2.0,8,11,L,1587.146813850041,11.96410375929207,12.677990770173118,0.7138870108810469
2.0,8,12,L,1586.7267952154368,12.010646606324629,12.724415605262307,0.7137689989376774
2.0,8,13,L,1586.3069988274174,12.05854571923667,12.772192667659843,0.7136469484231718
2.0,8,14,L,1585.8874245096317,12.107369455377361,12.820891072611623,0.713521617234262
2.0,8,15,L,1585.4680720859158,12.15678056471878,12.870174176873103,0.7133936121543236
2.0,8,16,L,1585.0489413802907,12.206512145003876,12.919775573487955,0.7132634284840798
2.0,8,17,L,1584.6300322169648,12.256350789955107,12.969482267351642,0.7131314773965354
2.0,8,18,L,1584.211344420331,12.306124494916268,13.019122600192999,0.7129981052767302
2.0,8,19,L,1583.7928778149692,12.355693794134286,13.068557401818605,0.7128636076843193
2.0,8,20,L,1583.3746322256436,12.404945145290746,13.117673384913314,0.7127282396225674
2.0,8,21,L,1582.9566074773036,12.45378590952097,13.166378132737496,0.7125922232165252
2.0,8,22,L,1582.5388033950837,12.502140485357025,13.21459623889706,0.712455753540036
2.0,8,23,L,1582.1212198043024,12.549947291233961,13.262266294331983,0.7123190030980222
2.0,8,24,L,1581.7038565304633,12.597156381454761,13.309338506772093,0.7121821253173319
2.0,8,25,L,1581.2867133992536,12.643727541538306,13.355772798835169,0.7120452572968627
2.0,8,26,L,1580.8697902365443,12.689628750902616,13.401537272900155,0.7119085219975396
2.0,8,27,L,1580.45308686839,12.734834930263418,13.446606960267427,0.7117720300040098
2.0,8,28,L,1580.0366031210292,12.779326912048848,13.490962793004478,0.7116358809556296
2.0,8,29,L,1579.6203388208826,12.823090587213354,13.534590751933065,0.7115001647197108
2.0,8,30,L,1579.2042937945544,12.866116192846977,13.577481155209147,0.7113649623621701
2.0,8,31,L,1578.7884678688315,12.908397713114505,13.619628060072227,0.7112303469577217
2.0,8,32,L,1578.3728608706829,12.94993237213914,13.661028756411092,0.7110963842719524
2.0,8,33,L,1577.9574726272597,12.990720202034876,13.701683335375368,0.710963133340492
2.0,8,34,L,1577.5423029658953,13.030763672789005,13.741594319753897,0.710830646964892
2.0,8,35,L,1577.127351714104,13.070067373385402,13.78076634552611,0.7106989721407082
2.0,8,36,L,1576.7126186995822,13.108637735644455,13.819205886074425,0.7105681504299692
2.0,8,37,L,1576.2981037502077,13.146482793884747,13.856921012172645,0.7104382182878979
2.0,8,38,L,1575.8838066940384,13.183611974795209,13.893921182146798,0.7103092073515889
2.0,8,39,L,1575.469727359314,13.220035912923723,13.93021705762072,0.7101811446969961
2.0,8,40,L,1575.055865574453,13.255766288000885,13.96582034107017,0.7100540530692854
2.0,8,41,L,1574.6422211680565,13.290815680970834,14.000743632061587,0.7099279510907532
2.0,8,42,L,1574.2287939689036,13.325197446129229,14.035000299578858,0.709802853449629
2.0,8,43,L,1573.8155838059542,13.358925597199576,14.068604368272142,0.709678771072566
2.0,8,44,L,1573.4025905083472,13.392014705531388,14.101570416814537,0.7095557112831496
2.0,8,45,L,1572.9898139054012,13.42447980889661,14.133913486844868,0.7094336779482582
2.0,8,46,L,1572.5772538266135,13.456336329603818,14.165649001217721,0.7093126716139029
2.0,8,47,L,1572.1649101016603,13.487600000856585,14.196792690488351,0.7091926896317666
2.0,8,48,L,1571.7527825603972,13.51828680045967,14.227360526737193,0.7090737262775235
2.0,8,49,L,1571.340871032857,13.54841289113397,14.25736866399573,0.7089557728617617
2.0,8,50,L,1570.9291753492512,13.57799456684658,14.286833384680556,0.7088388178339748
2.0,8,51,L,1570.5176953399687,13.607048204703903,14.315771051583948,0.708722846880045
2.0,8,52,L,1570.1064308355772,13.635590222108089,14.34419806512114,0.7086078430130502
2.0,8,53,L,1569.6953816668206,13.663637039056688,14.372130825713622,0.7084937866569341
2.0,8,54,L,1569.2845476646205,13.691205045705608,14.399585701427412,0.708380655721804
2.0,8,55,L,1568.8739286600755,13.718310575670971,14.42657900133935,0.7082684256683791
2.0,8,56,L,1568.4635244844612,13.744969886129025,14.453126955686324,0.7081570695572985
2.0,8,57,L,1568.0533349692294,13.77119914681461,14.479245704889792,0.708046558075182
2.0,8,58,L,1567.6433599460074,13.797014442038982,14.504951301561267,0.7079368595222846
2.0,8,59,L,1567.2335992465999,13.82243179412768,14.530259733859019,0.7078279397313381
2.0,8,60,L,1566.8240527029868,13.847467226743674,14.5551869885951,0.7077197618514255
2.0,8,61,L,1566.4147201473234,13.872136913648836,14.57974919948343,0.7076122858345943
2.0,8,62,L,1566.0056014119407,13.896457546602594,14.603963013753551,0.7075054671509573
2.0,8,63,L,1565.5966963293447,13.920447443751101,14.627846696640024,0.7073992528889228
2.0,8,64,L,1565.1880047322159,13.94413207430257,14.651425636594155,0.7072935622915857
2.0,8,65,C,1564.77952645341,13.971755214678572,14.679503783496113,0.7077485688175411
2.0,8,66,C,1564.3712613259574,13.996764061004006,14.704395502238736,0.7076314412347298
2.0,8,67,C,1563.9632091830617,14.021492717632,14.72900719860007,0.7075144809680705
2.0,8,68,C,1563.5553698581014,14.045942453863917,14.753340139376716,0.7073976855127988
2.0,8,69,C,1563.147743184628,14.070121482144003,14.777402509169494,0.7072810270254912
2.0,8,70,C,1562.7403289963675,14.094039671107117,14.801204141107,0.7071644699998831
2.0,8,71,C,1562.3331271272182,14.117707395091546,14.8247553702239,0.7070479751323528
2.0,8,72,C,1561.9261374112523,14.1411351157886,14.848066616549021,0.7069315007604207
2.0,8,73,C,1561.5193596827141,14.164333189188898,14.871148192749345,0.7068150035604468
2.0,8,74,C,1561.1127937760211,14.1873117627871,14.894010201738713,0.7066984389516122
